,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/hdd/0/temperature/0,/hdd/0/load/0
01/21/2020 08:48:10,21.53846,46.1538429,19.9999981,24.6153831,28.0769234,45,43,42,42,45,3492.002,3492.002,3492.002,3492.002,18.6256733,11.01098,0.011556292,1.3105557,99.7714844,36.11886,2.85709381,5.05316162,37,46.7508659
01/21/2020 08:53:10,10.76923,12.3076916,7.69230747,9.230768,10.0000019,38,36,39,40,39,798.1722,798.1722,798.1722,798.1722,4.333971,0.751539,0.00692857,1.06452966,99.77152,36.0858727,2.85448456,5.055771,37,46.7514839
01/21/2020 08:58:10,18.4615364,10.76923,9.230768,7.69230747,11.5384636,39,37,40,41,41,798.171936,798.171936,798.171936,798.171936,4.55354,0.825191438,0.005597579,1.06119263,99.77149,36.1793823,2.86188126,5.048374,37,46.7519073
01/21/2020 09:03:10,9.230768,10.76923,12.3076916,12.3076916,11.1538467,38,35,39,39,39,798.1717,798.1717,798.1717,798.1717,4.54706955,0.80519706,0.007456085,1.06357455,99.77146,36.0526466,2.85185623,5.058399,37,46.751503
01/21/2020 09:08:10,9.230768,7.69230747,16.9230766,7.69230747,10.384613,38,38,39,39,39,798.171936,798.171936,798.171936,798.171936,4.46258736,0.824558854,0.007516215,1.06952739,99.77149,36.30587,2.87188721,5.038368,37,46.7519569
01/21/2020 09:13:10,18.4615364,9.230768,12.3076916,4.615384,11.1538467,39,37,39,40,40,1496.57312,2394.517,2394.517,2394.517,4.64930058,0.77210474,0.00722268224,1.06384087,99.7715454,36.113842,2.856697,5.05355835,37,46.751503
01/21/2020 09:18:10,16.9230766,9.230768,10.76923,6.153846,10.76923,39,36,39,38,39,798.172058,798.172058,798.172058,798.172058,4.996411,0.9984757,0.00692173745,1.06588733,99.77151,36.2190666,2.86502075,5.04523468,37,46.7519722
01/21/2020 09:23:11,10.76923,13.8461533,9.230768,12.3076916,11.5384579,39,35,39,39,39,997.7146,997.7146,997.7146,997.7146,4.80242157,0.8270573,0.008306085,1.05631733,99.77146,36.172245,2.86131668,5.04893875,37,46.75143
01/21/2020 09:28:11,12.3076916,13.8461533,9.230768,9.230768,11.153841,40,35,39,40,40,798.1716,798.1716,798.1716,798.1716,4.798389,0.855526745,0.006981926,1.05697942,99.77145,36.2282753,2.86574936,5.044506,37,46.75248
01/21/2020 09:33:11,19.9999981,12.3076916,15.3846149,9.230768,14.2307644,39,36,39,41,41,997.714844,997.714844,997.714844,997.714844,4.73314428,0.8193531,0.00734306034,1.06745231,99.7714844,36.14075,2.85882568,5.05142975,37,46.7527924
01/21/2020 09:38:11,12.3076916,7.69230747,13.8461533,10.76923,11.1538467,39,37,39,39,39,798.1715,798.1715,798.1715,798.1715,4.455131,0.7276251,0.006259658,1.06582713,99.77144,36.294735,2.871006,5.03924942,37,46.75336
01/21/2020 09:43:11,10.76923,0,19.9999981,15.3846149,11.5384579,40,37,39,40,40,2194.973,2194.973,2194.973,2194.973,5.716633,1.47390866,0.00812551752,1.10488987,99.77149,37.39797,2.95827484,4.95198059,37,46.75282
01/21/2020 09:48:11,9.230768,15.3846149,7.69230747,6.153846,9.615385,39,37,38,39,39,798.171753,798.171753,798.171753,798.171753,4.6043663,0.808112264,0.00668757642,1.06332469,99.77147,37.0410576,2.93004227,4.980213,37,46.75402
01/21/2020 09:53:11,23.0769215,35.384613,39.9999962,30.76923,32.30769,41,40,41,44,44,3492.002,3292.459,3492.002,3292.459,14.4839458,8.053893,0.00981081,1.26631677,99.7714844,37.21081,2.94347,4.96678543,37,46.7541122
01/21/2020 09:58:12,15.3846149,10.76923,9.230768,13.8461533,12.3076916,39,36,39,41,41,798.172,798.172,798.172,798.172,4.76618242,0.8873944,0.00763647445,1.06622016,99.7715,36.2090378,2.86422729,5.046028,37,46.754
01/21/2020 10:03:12,18.4615364,26.1538448,21.53846,24.6153831,22.69231,41,44,43,43,44,3492.00439,3492.00439,3492.00439,3492.00439,13.40277,7.095082,0.008727408,1.3059814,99.77155,36.2364769,2.86639786,5.04385757,37,46.75346
01/21/2020 10:08:12,9.230768,9.230768,10.76923,15.3846149,11.153841,38,37,39,40,40,798.171936,798.171936,798.171936,798.171936,4.73645449,0.8490865,0.00722268224,1.05794239,99.77149,36.3660545,2.876648,5.03360748,37,46.75397
01/21/2020 10:13:12,12.3076916,9.230768,9.230768,6.153846,9.230768,40,38,40,41,41,997.7146,997.7146,997.7146,997.7146,4.751863,0.9860165,0.008245896,1.06239641,99.7714539,36.3460922,2.87506866,5.035187,37,46.754406
01/21/2020 10:18:12,18.4615364,9.230768,16.9230766,9.230768,13.4615421,38,37,39,40,40,798.172,798.172,798.172,798.172,4.600044,0.832796633,0.00583258271,1.06640065,99.7715,36.2685471,2.86893463,5.041321,37,46.7548332
01/21/2020 10:23:12,12.3076916,10.76923,10.76923,9.230768,10.7692242,39,37,40,40,40,1297.02942,1297.02942,1297.02942,1297.02942,4.75083971,0.859739959,0.00686154841,1.06630862,99.77149,36.3642235,2.876503,5.03375244,37,46.7544327
01/21/2020 10:28:12,10.76923,16.9230766,18.4615364,4.615384,12.6923027,40,37,40,41,41,1696.11633,1696.11633,1696.11633,1696.11633,4.786833,0.865156949,0.006560603,1.05691922,99.77155,36.2589455,2.86817551,5.04208,37,46.7548523
01/21/2020 10:33:13,12.3076916,6.153846,13.8461533,9.230768,10.3846188,41,36,39,40,41,798.171753,798.171753,798.171753,798.171753,4.730556,0.8853203,0.00692173745,1.06191492,99.77147,36.3784981,2.87763214,5.03262329,37,46.7552528
01/21/2020 10:38:13,10.76923,6.153846,16.9230766,6.153846,9.999996,39,36,39,38,39,798.172,798.172,798.172,798.172,4.61276627,0.800213039,0.007824573,1.05372918,99.7715,36.30717,2.8719902,5.038265,37,46.755722
01/21/2020 10:43:13,16.9230766,6.153846,16.9230766,6.153846,11.5384579,40,37,40,41,41,997.714661,997.714661,997.714661,997.714661,4.409101,0.77539736,0.00656707957,1.0656743,99.77147,36.3307076,2.87385178,5.03640366,37,46.75524
01/21/2020 10:48:13,6.153846,12.3076916,15.3846149,6.153846,9.999996,40,37,39,40,40,1696.11572,1696.11572,1696.11572,1696.11572,4.700642,0.8579343,0.007884761,1.05878508,99.7715149,36.2674866,2.86885071,5.04140472,37,46.7558022
01/21/2020 10:53:13,27.6923065,12.3076916,24.6153831,10.76923,18.8461533,41,40,43,43,43,3292.4585,3292.4585,3292.4585,3292.4585,9.083436,3.76267743,0.0105828308,1.13837588,99.77147,39.25554,3.10521317,4.80504227,37,46.7567368
01/21/2020 10:58:13,15.3846149,7.69230747,16.9230766,7.69230747,11.9230747,39,36,40,39,41,798.1712,798.1712,798.1712,798.1712,4.34757328,0.7399036,0.00860703,1.05776179,99.7714,39.2812843,3.10725021,4.803005,37,46.7566681
01/21/2020 11:03:14,9.230768,7.69230747,13.8461533,6.153846,9.230768,39,36,41,38,41,798.1717,798.1717,798.1717,798.1717,4.47116756,0.741833866,0.006462176,1.0610534,99.77146,32.354866,2.55935287,5.35090256,37,46.75701
01/21/2020 11:08:14,21.53846,13.8461533,7.69230747,12.3076916,13.8461533,39,36,39,38,39,798.1719,798.1719,798.1719,798.1719,4.849309,0.8557073,0.00734306034,1.08701372,99.7714844,31.8174057,2.516838,5.39341736,37,46.7566681
01/21/2020 11:13:14,16.9230766,12.3076916,3.076923,10.76923,10.7692242,39,36,39,40,40,798.172,798.172,798.172,798.172,4.54691935,0.7888373,0.00734306034,1.0572803,99.7715,31.7891388,2.51460266,5.395653,37,46.75691
01/21/2020 11:18:14,24.6153831,26.1538448,41.53846,30.76923,30.76923,45,44,43,41,45,3292.42676,3491.96777,3491.96777,3491.96777,15.2470331,8.543652,0.00919984747,1.27300632,99.77051,32.00717,2.531849,5.37840652,37,46.75632
01/21/2020 11:23:14,12.3076916,7.69230747,4.615384,6.153846,7.69230747,38,35,39,41,41,798.1718,798.1718,798.1718,798.1718,4.902215,0.954116344,0.007042115,1.0574609,99.77148,31.9225388,2.525154,5.38510132,37,46.75676
01/21/2020 11:28:14,32.30769,27.6923065,27.6923065,9.230768,24.2307663,40,40,42,42,42,1297.0293,1297.0293,1297.0293,1297.0293,16.4424973,9.359152,0.009389487,1.34486341,99.7714844,31.8987656,2.52327347,5.386982,37,46.75718
01/21/2020 11:33:14,13.8461533,12.3076916,10.76923,10.76923,11.9230747,38,37,40,41,41,798.1717,798.1717,798.1717,798.1717,4.542586,0.8363264,0.006199469,1.059748,99.77146,32.07493,2.53720856,5.373047,37,46.75764
01/21/2020 11:38:15,10.76923,7.69230747,13.8461533,4.615384,9.230768,40,37,41,41,41,997.7152,997.7152,997.7152,997.7152,4.701605,0.8557073,0.00752362749,1.07329059,99.77152,32.22838,2.549347,5.36090851,37,46.7573128
01/21/2020 11:43:15,13.8461533,16.9230766,9.230768,4.615384,11.1538467,39,36,38,39,39,798.1718,798.1718,798.1718,997.7148,4.85713339,0.823927462,0.006380036,1.060049,99.77148,32.0741043,2.53714371,5.37311172,37,46.75763
01/21/2020 11:48:15,13.8461533,13.8461533,10.76923,4.615384,10.76923,39,37,39,39,39,798.171936,798.171936,798.171936,798.171936,4.578338,0.806894,0.00692173745,1.07034135,99.77149,32.0436325,2.53473282,5.37552261,37,46.75745
01/21/2020 11:53:15,18.4615364,12.3076916,12.3076916,10.76923,13.4615364,40,37,39,38,40,798.172058,798.172058,798.172058,798.172058,4.66031551,0.8303677,0.00758381654,1.05673862,99.77151,32.039772,2.53442764,5.375828,37,46.7577438
01/21/2020 11:58:15,13.8461533,4.615384,4.615384,6.153846,7.30769062,40,37,40,41,41,997.7148,997.7148,997.7148,997.7148,4.340832,0.6918728,0.00746343844,1.066429,99.77148,32.06378,2.53632736,5.373928,37,46.7571869
01/21/2020 12:03:15,16.9230766,6.153846,7.69230747,6.153846,9.230768,45,42,42,44,45,798.172,798.172,798.172,798.172,4.511528,0.758381665,0.00601890171,1.0525856,99.7715,31.8903656,2.52260971,5.38764572,37,46.7573357
01/21/2020 12:08:15,9.230768,7.69230747,13.8461533,4.615384,8.846151,39,38,40,39,40,798.1719,798.1719,798.1719,798.1719,4.308691,0.798888862,0.006981926,1.06041014,99.7714844,32.084137,2.53793716,5.37231827,37,46.7574577
01/21/2020 12:13:16,12.3076916,12.3076916,10.76923,9.230768,11.153841,42,40,41,41,42,2793.60327,2793.60327,2793.60327,2793.60327,4.71316147,0.8874871,0.00758381654,1.06281769,99.7715454,32.2339172,2.54978561,5.36047,37,46.75836
01/21/2020 12:18:16,12.3076916,12.3076916,18.4615364,7.69230747,12.6923084,41,41,40,42,42,798.1717,798.1717,798.1717,798.1717,4.73363256,0.8197059,0.007538496,1.058827,99.77146,32.2888947,2.55413437,5.356121,37,46.7583961
01/21/2020 12:23:16,12.3076916,23.0769215,43.07692,38.4615364,29.2307682,44,42,44,45,45,3292.45874,3492.00171,3691.54468,3292.45874,20.6089,12.68604,0.035451334,1.22322142,99.77148,32.40406,2.56324387,5.34701157,37,46.75894
01/21/2020 12:28:16,21.53846,23.0769215,29.2307682,32.30769,26.5384617,45,44,44,44,45,3292.459,3292.459,3292.459,3292.459,17.60908,10.1909037,0.012760072,1.28948951,99.7714844,32.2862473,2.55392456,5.356331,37,46.7597
01/21/2020 12:33:16,18.4615364,63.0769272,32.30769,39.9999962,38.46154,44,41,45,45,45,3292.459,3292.459,3292.459,3292.459,22.6901169,14.383009,0.008907975,1.34642839,99.7714844,32.30722,2.555584,5.35467148,37,46.7592354
01/21/2020 12:38:16,12.3076916,10.76923,9.230768,4.615384,9.23076248,43,39,41,43,43,798.1719,798.1719,798.1719,798.1719,4.16038561,0.705114365,0.006319847,1.05475235,99.7714844,32.19654,2.54682922,5.363426,37,46.7593231
01/21/2020 12:43:16,23.0769215,44.6153831,21.53846,43.07692,33.0769234,42,42,43,44,44,3492.00342,3492.00342,3492.00342,3492.00342,19.2255764,11.726326,0.0109544015,1.214494,99.77153,32.46589,2.56813431,5.342121,37,46.7595444
01/21/2020 12:48:17,13.8461533,10.76923,12.3076916,10.76923,11.9230747,40,37,39,40,40,798.1719,798.1719,798.1719,798.1719,4.66988564,0.830909431,0.007102304,1.07034135,99.7714844,32.3446426,2.55854416,5.35171127,37,46.7600861
01/21/2020 12:53:17,18.4615364,19.9999981,18.4615364,19.9999981,19.23077,41,39,41,42,42,1197.25732,1696.1145,1696.1145,1696.1145,10.1254845,4.42909527,0.0122664627,1.36247933,99.77145,32.2631454,2.55209732,5.358158,37,46.7604141
01/21/2020 12:58:17,21.53846,21.53846,7.69230747,10.76923,15.3846149,39,37,39,37,39,798.1719,798.1719,798.1719,798.1719,5.832518,1.45951664,0.00951143,1.03857493,99.7714844,32.3003235,2.55503845,5.355217,37,46.7602348
01/21/2020 13:03:17,23.0769215,9.230768,4.615384,9.230768,11.5384579,38,37,40,39,40,798.1721,798.1721,798.1721,798.1721,4.720183,0.8367051,0.00637375051,1.0649575,99.7715149,32.30867,2.55569839,5.354557,37,46.76064
01/21/2020 13:08:17,10.76923,12.3076916,13.8461533,9.230768,11.5384579,38,37,39,38,39,798.171753,798.171753,798.171753,798.171753,5.00255,0.9789744,0.008727408,1.0621556,99.77147,32.61866,2.58021927,5.330036,37,46.76108
01/21/2020 13:13:17,10.76923,16.9230766,12.3076916,12.3076916,13.0769253,39,37,40,38,40,798.172,798.172,798.172,798.172,4.693534,0.789857,0.006326086,1.068747,99.7715,32.6981354,2.586506,5.32374954,37,46.7601852
01/21/2020 13:18:17,18.4615364,4.615384,7.69230747,12.3076916,10.76923,38,35,40,37,40,1496.573,1496.573,1496.573,1496.573,4.92627335,0.884447038,0.00807329,1.06458986,99.77153,32.5969543,2.57850266,5.331753,37,46.7605057
01/21/2020 13:23:18,9.230768,10.76923,10.76923,9.230768,10.0000019,40,35,38,38,40,798.1717,798.1717,798.1717,798.1717,4.80105734,0.876330554,0.007816863,1.06092882,99.77146,32.5978775,2.57857513,5.3316803,37,46.76107
01/21/2020 13:28:18,10.76923,10.76923,10.76923,13.8461533,11.5384636,40,35,41,40,41,1496.57227,1496.57227,1496.57227,1496.57227,4.56997156,0.7383387,0.00728287129,1.06281769,99.7714844,36.89701,2.91864777,4.99160767,37,46.7621536
01/21/2020 13:33:18,21.53846,3.076923,13.8461533,6.153846,11.1538467,39,35,39,38,39,798.1718,798.1718,798.1718,798.1718,4.710141,0.8813213,0.007335826,1.068445,99.77148,33.40284,2.64225,5.26800537,37,46.7616463
01/21/2020 13:38:18,9.230768,6.153846,12.3076916,7.69230747,8.846158,40,36,39,37,40,798.1717,798.1717,798.1717,798.1717,4.70721,0.828235269,0.0077118,1.060011,99.77146,32.71038,2.58747482,5.32278061,37,46.7615547
01/21/2020 13:43:18,6.153846,12.3076916,7.69230747,10.76923,9.230768,40,36,39,38,40,798.1713,798.1713,798.1713,798.1713,4.60175133,0.8034632,0.009329298,1.06913757,99.7714157,32.6061249,2.57922745,5.331028,37,46.762
01/21/2020 13:48:18,10.76923,10.76923,7.69230747,4.615384,8.4615345,40,36,38,37,40,1496.57288,1496.57288,1496.57288,1496.57288,4.719019,0.8203427,0.00885652,1.06211972,99.77153,32.64914,2.58263016,5.32762527,37,46.76236
01/21/2020 13:53:18,12.3076916,6.153846,7.69230747,10.76923,9.230768,39,35,39,38,39,798.1717,798.1717,798.1717,798.1717,4.63338137,0.8637676,0.007871148,1.07059717,99.77146,32.7542725,2.5909462,5.319309,37,46.76191
01/21/2020 13:58:19,32.30769,26.1538448,24.6153831,23.0769215,26.538456,44,44,44,41,44,3591.77271,3591.77271,3492.00122,3492.00122,16.2892551,9.218851,0.009509865,1.16110635,99.77146,32.8840332,2.60121155,5.309044,37,46.7623749
01/21/2020 14:03:19,6.153846,7.69230747,13.8461533,6.153846,8.461541,38,37,40,39,40,798.1717,798.1717,798.1717,798.1717,4.85322142,0.852035761,0.007884761,1.05084014,99.77146,32.68998,2.58586121,5.324394,37,46.762886
01/21/2020 14:08:19,24.6153831,36.9230728,18.4615364,29.2307682,27.30769,43,42,43,40,43,3492.00269,3492.00269,3492.00269,3492.00269,16.5842419,9.358249,0.0125193158,1.30688417,99.77151,32.7700424,2.5921936,5.318062,37,46.7628059
01/21/2020 14:13:19,13.8461533,7.69230747,9.230768,6.153846,9.230768,38,36,39,37,39,798.1719,798.1719,798.1719,798.1719,4.730741,0.841122866,0.007205127,1.05309892,99.7714844,32.9660263,2.60769653,5.302559,37,46.7622757
01/21/2020 14:18:19,10.76923,12.3076916,10.76923,1.53846145,8.846151,40,37,39,37,40,1496.57251,1496.57251,1496.57251,1496.57251,4.79047346,0.8968582,0.009218011,1.05886626,99.7715,33.0520554,2.614502,5.29575348,37,46.7628441
01/21/2020 14:23:20,10.76923,4.615384,9.230768,7.69230747,8.076924,39,36,39,39,39,798.171448,798.171448,798.171448,798.171448,4.511348,0.7143233,0.00601890171,1.06341958,99.77143,32.94548,2.60607147,5.304184,37,46.76315
01/21/2020 14:28:19,15.3846149,9.230768,15.3846149,4.615384,11.1538467,39,37,39,37,39,798.172,798.172,798.172,798.172,4.99340153,0.9327492,0.008907975,1.05595613,99.7715,36.55307,2.89144135,5.018814,37,46.7648735
01/21/2020 14:33:20,12.3076916,7.69230747,10.76923,16.9230766,11.9230747,38,36,40,39,40,798.172,798.172,798.172,798.172,4.889869,0.97957325,0.00841816049,1.05834317,99.7715,33.7779846,2.67192459,5.238331,37,46.76442
01/21/2020 14:38:20,12.3076916,15.3846149,9.230768,6.153846,10.76923,39,37,40,37,40,1496.57239,1496.57239,1496.57239,1496.57239,4.633772,0.771623254,0.007944951,1.06721151,99.77149,33.0926132,2.61771,5.29254532,37,46.76435
01/21/2020 14:43:20,10.76923,3.076923,7.69230747,6.153846,6.92307949,40,36,39,36,40,1197.25757,1197.25757,1197.25757,1197.25757,4.18229437,0.7066191,0.007162493,1.06335938,99.77146,33.038887,2.61346054,5.296795,37,46.7646446
01/21/2020 14:48:20,10.76923,9.230768,9.230768,9.230768,9.615385,39,37,39,37,39,798.172,798.172,798.172,798.172,4.29442644,0.7236526,0.00722268224,1.0678736,99.7715,33.0556259,2.61478424,5.295471,37,46.76521
01/21/2020 14:53:20,10.76923,10.76923,10.76923,9.230768,10.3846188,39,35,39,37,38,798.1719,798.1719,798.1719,798.1719,4.377728,0.7507978,0.006500414,1.05866468,99.7714844,32.99636,2.610096,5.30015945,37,46.76465
01/21/2020 14:58:20,15.3846149,18.4615364,10.76923,6.153846,12.6923084,38,36,39,38,40,798.171631,798.171631,798.171631,798.171631,4.76852226,0.865402341,0.007689505,1.06296813,99.7714539,33.0884628,2.617382,5.29287338,37,46.7646942
01/21/2020 15:03:20,12.3076916,12.3076916,10.76923,7.69230747,10.76923,38,36,39,37,39,798.172,798.172,798.172,798.172,4.59783936,0.838734,0.00770419464,1.06673,99.7715,33.01574,2.61162949,5.298626,37,46.7629547
01/21/2020 15:08:21,18.4615364,10.76923,10.76923,3.076923,10.7692242,38,36,40,36,40,798.172,798.172,798.172,798.172,4.434065,0.755612969,0.00674117031,1.0678134,99.7715,33.18882,2.62532043,5.284935,37,46.7633476
01/21/2020 15:13:21,18.4615364,16.9230766,13.8461533,9.230768,14.6153812,37,36,39,37,40,798.171936,798.171936,798.171936,798.171936,5.469557,1.23194885,0.0152880112,1.10597324,99.77149,33.03614,2.613243,5.29701233,37,46.7629623
01/21/2020 15:18:21,10.76923,12.3076916,12.3076916,10.76923,11.5384579,39,35,39,37,39,798.172058,798.172058,798.172058,798.172058,4.57815742,0.793832958,0.00752362749,1.0621556,99.77151,33.0792465,2.61665344,5.293602,37,46.76349
01/21/2020 15:23:21,23.0769215,33.8461533,29.2307682,24.6153831,27.6923065,40,44,44,42,44,3292.45923,3492.0022,3392.23071,3492.0022,12.801302,6.80575275,0.009931188,1.26174247,99.77149,33.1587753,2.62294388,5.28731155,37,46.76383
01/21/2020 15:28:21,10.76923,16.9230766,15.3846149,9.230768,13.0769253,38,37,38,38,38,798.1718,798.1718,798.1718,798.1718,4.736033,0.8558277,0.007042115,1.06149352,99.77148,33.0423126,2.61373138,5.296524,37,46.7633934
01/21/2020 15:33:21,16.9230766,53.8461571,23.0769215,18.4615364,28.0769234,40,39,45,43,45,3392.23071,3292.45923,3292.45923,3492.0022,16.9732971,9.712753,0.0112442579,1.299704,99.77149,33.0149231,2.61156464,5.298691,37,46.7639656
01/21/2020 15:38:22,12.3076916,23.0769215,4.615384,10.76923,12.6923027,39,36,39,38,39,1297.02942,1297.02942,1297.02942,1297.02942,4.73332453,0.8312104,0.00740324939,1.0620954,99.7715,33.08644,2.61722183,5.2930336,37,46.76427
01/21/2020 15:43:22,9.230768,12.3076916,16.9230766,6.153846,11.1538467,40,38,41,37,41,1895.6593,1895.6593,1895.6593,1895.6593,4.70905924,0.801469,0.00841816049,1.05804253,99.77154,33.0524445,2.61453247,5.295723,37,46.76463
01/21/2020 15:48:22,7.69230747,6.153846,19.9999981,7.69230747,10.3846188,38,36,39,38,39,798.1717,798.1717,798.1717,798.1717,4.68371344,0.8409477,0.0071093156,1.05862522,99.77146,33.2152939,2.6274147,5.28284073,37,46.76434
01/21/2020 15:53:22,13.8461533,12.3076916,12.3076916,4.615384,10.76923,39,38,38,39,39,2394.5166,2394.5166,2394.5166,2394.5166,4.614126,0.8116669,0.008013042,1.06211972,99.77153,33.269165,2.63167572,5.27857971,37,46.76476
01/21/2020 15:58:22,12.3076916,13.8461533,10.76923,6.153846,10.76923,38,36,39,37,39,1696.11584,1696.11584,798.1722,798.1722,4.74628353,0.8777452,0.007847791,1.06452262,99.77152,33.20758,2.62680435,5.283451,37,46.7646828
01/21/2020 16:03:22,12.3076916,7.69230747,16.9230766,3.076923,10.0000019,39,36,39,38,39,798.171631,798.171631,798.171631,798.171631,4.80549145,0.81911236,0.008245896,1.06594753,99.7714539,33.22692,2.628334,5.28192139,37,46.76508
01/21/2020 16:08:22,16.9230766,12.3076916,10.76923,6.153846,11.5384579,39,35,39,36,39,997.714844,997.714844,997.714844,997.714844,4.972937,0.8928439,0.007042115,1.064804,99.7714844,33.4460068,2.64566422,5.264591,37,46.7647
01/21/2020 16:13:23,15.3846149,9.230768,9.230768,4.615384,9.615379,37,37,39,37,39,798.1719,798.1719,798.1719,798.1719,5.018801,0.872379661,0.0086672185,1.06077123,99.7714844,33.43718,2.64496613,5.26528931,37,46.76513
01/21/2020 16:18:23,12.3076916,12.3076916,6.153846,12.3076916,10.76923,38,36,39,37,39,798.1719,798.1719,798.1719,798.1719,4.799593,0.8915799,0.00860703,1.06829488,99.7714844,33.35534,2.63849258,5.271763,37,46.76539
01/21/2020 16:23:23,16.9230766,6.153846,10.76923,9.230768,10.7692242,38,38,40,39,40,2194.97339,2194.97339,2194.97339,2194.97339,4.79062462,0.79925,0.007944951,1.05090022,99.77152,33.37583,2.64011383,5.2701416,37,46.7659531
01/21/2020 16:28:23,12.3076916,3.076923,16.9230766,1.53846145,8.461541,38,36,38,37,38,798.171753,798.171753,798.171753,798.171753,4.61643744,0.858114839,0.00776438368,1.057822,99.77147,33.3484879,2.637951,5.27230453,37,46.7654076
01/21/2020 16:33:23,15.3846149,16.9230766,13.8461533,15.3846149,15.3846149,38,36,40,38,40,798.1722,798.1722,798.1722,798.1722,4.83331,0.8789644,0.00741055747,1.06290293,99.77152,33.37333,2.63991547,5.27034,37,46.76607
01/21/2020 16:38:23,30.76923,27.6923065,39.9999962,49.2307663,36.9230728,43,38,41,43,43,3591.774,3492.00244,3492.00244,3492.00244,17.4896317,10.4975672,0.0113645168,1.43439448,99.7715,33.55581,2.65435028,5.255905,37,46.7663727
01/21/2020 16:43:23,15.3846149,10.76923,13.8461533,6.153846,11.5384636,39,37,39,38,39,997.715,997.715,997.715,997.715,4.656463,0.802259445,0.009329298,1.06402147,99.77151,33.4389572,2.64510727,5.265148,37,46.7669258
01/21/2020 16:48:24,27.6923065,41.53846,33.8461533,29.2307682,33.0769234,42,39,42,42,42,3292.45923,3292.45923,3292.45923,3492.0022,20.4193649,12.4326439,0.0125193158,1.24573219,99.77149,33.53469,2.65267944,5.257576,37,46.766468
01/21/2020 16:53:24,7.69230747,13.8461533,10.76923,9.230768,10.3846188,40,37,39,37,39,798.1718,798.1718,798.1718,798.1718,4.706615,0.881461263,0.007900344,1.05623376,99.77148,33.38379,2.64074326,5.269512,37,46.7663765
01/21/2020 16:58:24,15.3846149,9.230768,9.230768,4.615384,9.615379,39,38,41,41,41,997.7149,997.7149,997.7149,997.7149,4.77082253,0.8691896,0.00692173745,1.05047894,99.7714844,33.45603,2.64645767,5.26379776,37,46.766674
01/21/2020 17:03:24,12.3076916,12.3076916,15.3846149,6.153846,11.5384636,38,36,39,37,39,798.1717,798.1717,798.1717,798.1717,4.78905964,0.8438501,0.00920892,1.06341958,99.77146,33.36016,2.638874,5.27138138,37,46.7670631
01/21/2020 17:08:24,18.4615364,10.76923,12.3076916,4.615384,11.5384579,39,37,40,37,40,798.171753,798.171753,798.171753,798.171753,5.69677,1.62377942,0.008907975,1.06955886,99.77147,33.64189,2.66115952,5.249096,37,46.76679
01/21/2020 17:13:24,18.4615364,7.69230747,10.76923,4.615384,10.384613,38,37,39,37,39,1197.25793,1197.25793,1197.25793,1197.25793,4.960117,0.847220659,0.00674117031,1.071846,99.77149,33.46119,2.64686584,5.26338959,37,46.7671
01/21/2020 17:18:24,16.9230766,9.230768,10.76923,6.153846,10.76923,39,36,39,39,39,798.171753,798.171753,798.171753,798.171753,4.88554,0.8637033,0.00841816049,1.06958747,99.77147,33.52162,2.65164566,5.25861,37,46.76763
01/21/2020 17:23:25,12.3076916,13.8461533,10.76923,9.230768,11.5384579,39,36,39,36,39,798.172058,798.172058,798.172058,798.172058,4.78924036,0.8257332,0.00734306034,1.06510484,99.77151,33.4521332,2.64614868,5.26410675,37,46.76797
01/21/2020 17:28:25,10.76923,12.3076916,10.76923,10.76923,11.153841,38,36,41,40,41,798.171936,798.171936,798.171936,798.171936,4.99521637,0.9251559,0.00835803151,1.0548557,99.77149,33.51747,2.6513176,5.258938,37,46.7676468
01/21/2020 17:33:25,15.3846149,4.615384,13.8461533,13.8461533,11.92308,38,36,39,37,39,798.172363,798.172363,798.172363,798.172363,4.99948549,0.891362965,0.006914918,1.05864382,99.7715454,33.46553,2.64720917,5.26304626,37,46.7679443
01/21/2020 17:38:25,7.69230747,9.230768,13.8461533,6.153846,9.230768,40,36,40,38,40,997.714233,997.714233,997.714233,997.714233,4.52231932,0.6875872,0.0105643338,1.06850684,99.77142,33.5708542,2.65554047,5.254715,37,46.76846
01/21/2020 17:43:25,16.9230766,10.76923,9.230768,3.076923,10.0000019,39,36,39,37,39,997.714661,997.714661,997.714661,997.714661,4.777985,0.855406344,0.006560603,1.06673,99.77146,33.4869461,2.648903,5.26135254,37,46.7680664
01/21/2020 17:48:25,6.153846,12.3076916,10.76923,4.615384,8.4615345,39,37,38,37,39,798.1719,798.1719,798.1719,798.1719,4.900126,0.9626495,0.008555278,1.06748176,99.7714844,33.5436554,2.653389,5.25686646,37,46.7684746
